'id';'servings';'type';'log_date';'food';'user_id';'mood';'weight';'protein';'cals';'fat';'carbs'
'37387';'3';'dinner';'2017-06-01 00:00:00.000000';'PORK,CURED,HAM,FAT,BNLESS,UNHTD';'14';'ambivalent';'202';'8';'515';'53';'2'
'37388';'1';'breakfast_drink';'2017-06-01 00:00:00.000000';'BEVERAGES,EGGNOG-FLAVOR MIX,PDR,PREP W/ WHL MILK';'14';'sleepy';'202';'3';'95';'3';'14'
'37389';'1';'lunch';'2017-06-01 00:00:00.000000';'MCDONALD\'S,PREMIUM CRISPY CHICK CLUB SNDWCH';'14';'ambivalent';'202';'15';'250';'12';'23'
'37390';'2';'lunch_drink';'2017-06-01 00:00:00.000000';'BEVERAGES,CARB,PEPPER-TYPE,CONTAINS CAFFEINE';'14';'agitated';'202';'0';'41';'0';'10'
'37391';'1';'dinner_drink';'2017-06-01 00:00:00.000000';'BEVERAGES,KELLOGG\'S SPL K20 PROT PDR';'14';'sleepy';'202';'35';'380';'1';'58'
'37392';'2';'snack';'2017-06-01 00:00:00.000000';'CANDIES,HERSHEY,REESESTICKS CRISPY WAFERS,PNUT BUT,MILK CHOC';'14';'amorous';'202';'10';'521';'31';'55'
'37393';'1';'breakfast';'2017-06-02 00:00:00.000000';'WAFFLE,PLN,FRZ,RTH,MICROWAVE';'14';'amorous';'204';'7';'298';'10';'45'
'37394';'3';'dinner';'2017-06-02 00:00:00.000000';'BEEF,LOIN,TENDERLOIN STEAK,BNLESS,LN,0 FAT,ALL GRDS,RAW';'14';'ambivalent';'204';'22';'139';'6';'0'
'37395';'3';'breakfast_drink';'2017-06-02 00:00:00.000000';'BEVERAGES,STRAWBERRY-FLAVOR BEV MIX,PDR,PREP W/ WHL MILK';'14';'amorous';'204';'3';'88';'3';'12'
'37396';'3';'lunch';'2017-06-02 00:00:00.000000';'BURGER KING,WHOPPER,W/ CHS';'14';'grumpy';'204';'11';'250';'15';'17'
'37397';'2';'lunch_drink';'2017-06-02 00:00:00.000000';'BEVERAGES,CARB,ROOT BEER';'14';'sleepy';'204';'0';'41';'0';'11'
'37398';'1';'dinner_drink';'2017-06-02 00:00:00.000000';'BEVERAGES,ABBOTT,EAS WHEY PROT PDR';'14';'ambivalent';'204';'67';'385';'5';'18'
'37399';'3';'snack';'2017-06-02 00:00:00.000000';'CANDIES,HERSHEY,REESESTICKS CRISPY WAFERS,PNUT BUT,MILK CHOC';'14';'agitated';'204';'10';'521';'31';'55'
'37400';'3';'breakfast';'2017-06-03 00:00:00.000000';'KELLOGG\'S,EGGO PROT,WAFFLES,HOMESTYLE';'14';'ambivalent';'196';'11';'281';'10';'37'
'37401';'2';'dinner';'2017-06-03 00:00:00.000000';'BEEF,SHRT LOIN,T-BONE STEAK,BONE-IN,LN,1/8 FAT,CHOIC,RAW';'14';'sleepy';'196';'22';'160';'7';'0'
'37402';'2';'breakfast_drink';'2017-06-03 00:00:00.000000';'BEVERAGES,CYTOSPORT,MUSCLE MILK,RTD';'14';'grumpy';'196';'6';'49';'2';'2'
'37403';'2';'lunch';'2017-06-03 00:00:00.000000';'MCDONALD\'S,PREMIUM GRILLED CHICK CLUB SNDWCH';'14';'grumpy';'196';'17';'221';'8';'20'
'37404';'2';'lunch_drink';'2017-06-03 00:00:00.000000';'BEVERAGES,CARB,GRAPE SODA';'14';'agitated';'196';'0';'43';'0';'11'
'37405';'1';'dinner_drink';'2017-06-03 00:00:00.000000';'BEVERAGES,PROT PDR WHEY BSD';'14';'agitated';'196';'78';'352';'2';'6'
'37406';'2';'snack';'2017-06-03 00:00:00.000000';'SNACKS,POPCORN,OIL-POPPED,MICROWAVE,REG FLAVOR,NO TRANS FAT';'14';'ambivalent';'196';'7';'583';'44';'45'
'37407';'2';'breakfast';'2017-06-04 00:00:00.000000';'KASHI,ORIGINAL WAFFLE';'14';'agitated';'187';'6';'197';'7';'35'
'37408';'3';'dinner';'2017-06-04 00:00:00.000000';'PORK,CURED,HAM,FAT,BNLESS,UNHTD';'14';'ambivalent';'187';'8';'515';'53';'2'
'37409';'2';'breakfast_drink';'2017-06-04 00:00:00.000000';'BEVERAGES,EGGNOG-FLAVOR MIX,PDR,PREP W/ WHL MILK';'14';'ambivalent';'187';'3';'95';'3';'14'
'37410';'2';'lunch';'2017-06-04 00:00:00.000000';'MCDONALD\'S,PREMIUM CRISPY CHICK CLUB SNDWCH';'14';'amorous';'187';'15';'250';'12';'23'
'37411';'1';'lunch_drink';'2017-06-04 00:00:00.000000';'BEVERAGES,CARB,GRAPE SODA';'14';'motivated';'187';'0';'43';'0';'11'
'37412';'1';'dinner_drink';'2017-06-04 00:00:00.000000';'BEVERAGES,KELLOGG\'S SPL K20 PROT PDR';'14';'grumpy';'187';'35';'380';'1';'58'
'37413';'2';'snack';'2017-06-04 00:00:00.000000';'CANDIES,REESE\'S PIECES CANDY';'14';'motivated';'187';'12';'497';'25';'60'
'37414';'2';'breakfast';'2017-06-05 00:00:00.000000';'KELLOGG\'S,EGGO,WAFFLES,STRAWBERRY';'14';'amorous';'178';'6';'265';'9';'42'
'37415';'3';'dinner';'2017-06-05 00:00:00.000000';'PORK,CURED,SALT PORK,RAW';'14';'agitated';'178';'5';'748';'81';'0'
'37416';'2';'breakfast_drink';'2017-06-05 00:00:00.000000';'BEVERAGES,ALMOND MILK,UNSWTND,SHELF STABLE';'14';'ambivalent';'178';'1';'15';'1';'1'
'37417';'2';'lunch';'2017-06-05 00:00:00.000000';'MCDONALD\'S,PREMIUM CRISPY CHICK CLUB SNDWCH';'14';'ambivalent';'178';'15';'250';'12';'23'
'37418';'3';'lunch_drink';'2017-06-05 00:00:00.000000';'BEVERAGES,CARB,LEMON-LIME SODA,NO CAFFEINE';'14';'amorous';'178';'0';'41';'0';'10'
'37419';'3';'dinner_drink';'2017-06-05 00:00:00.000000';'BEVERAGES,ABBOTT,EAS SOY PROT PDR';'14';'motivated';'178';'48';'405';'4';'44'
'37420';'2';'snack';'2017-06-05 00:00:00.000000';'SNACKS,POPCORN,OIL-POPPED,MICROWAVE,REG FLAVOR,NO TRANS FAT';'14';'sleepy';'178';'7';'583';'44';'45'
'37421';'3';'breakfast';'2017-06-06 00:00:00.000000';'PANCAKES,PLN,LOFAT,DRY MIX,INCOMPLETE (INCLUDES BUTTERMILK)';'14';'agitated';'187';'7';'384';'6';'75'
'37422';'2';'dinner';'2017-06-06 00:00:00.000000';'BEEF,LOIN,TENDERLOIN STEAK,BNLESS,LN,0 FAT,ALL GRDS,RAW';'14';'motivated';'187';'22';'139';'6';'0'
'37423';'2';'breakfast_drink';'2017-06-06 00:00:00.000000';'BEVERAGES,ALMOND MILK,UNSWTND,SHELF STABLE';'14';'motivated';'187';'1';'15';'1';'1'
'37424';'2';'lunch';'2017-06-06 00:00:00.000000';'MCDONALD\'S,PREMIUM CRISPY CHICK CLUB SNDWCH';'14';'grumpy';'187';'15';'250';'12';'23'
'37425';'2';'lunch_drink';'2017-06-06 00:00:00.000000';'BEVERAGES,CARB,GINGER ALE';'14';'agitated';'187';'0';'34';'0';'9'
'37426';'1';'dinner_drink';'2017-06-06 00:00:00.000000';'BEVERAGES,PROT PDR WHEY BSD';'14';'sleepy';'187';'78';'352';'2';'6'
'37427';'2';'snack';'2017-06-06 00:00:00.000000';'SNACKS,POPCORN,OIL-POPPED,MICROWAVE,REG FLAVOR,NO TRANS FAT';'14';'amorous';'187';'7';'583';'44';'45'
'37428';'3';'breakfast';'2017-06-07 00:00:00.000000';'KELLOGG\'S,EGGO,WAFFLES,HOMESTYLE';'14';'sleepy';'177';'7';'278';'11';'40'
'37429';'2';'dinner';'2017-06-07 00:00:00.000000';'PORK,CURED,SALT PORK,RAW';'14';'sleepy';'177';'5';'748';'81';'0'
'37430';'3';'breakfast_drink';'2017-06-07 00:00:00.000000';'BEVERAGES,CHOC MALT PDR,PREP W/ 1% MILK,FORT';'14';'grumpy';'177';'3';'57';'1';'9'
'37431';'2';'lunch';'2017-06-07 00:00:00.000000';'MCDONALD\'S,BIG MAC (WITHOUT BIG MAC SAUCE)';'14';'motivated';'177';'13';'234';'12';'21'
'37432';'2';'lunch_drink';'2017-06-07 00:00:00.000000';'BEVERAGES,CARB,LIMEADE,HI CAFFEINE';'14';'agitated';'177';'0';'18';'0';'4'
'37433';'3';'dinner_drink';'2017-06-07 00:00:00.000000';'BEVERAGES,WHEY PROT PDR ISOLATE';'14';'agitated';'177';'58';'359';'1';'29'
'37434';'1';'snack';'2017-06-07 00:00:00.000000';'SNACKS,POPCORN,HOME-PREPARED,OIL-POPPED,UNSALTED';'14';'ambivalent';'177';'9';'500';'28';'58'
'37435';'3';'breakfast';'2017-06-08 00:00:00.000000';'PANCAKES,PLN,LOFAT,DRY MIX,INCOMPLETE (INCLUDES BUTTERMILK)';'14';'grumpy';'176';'7';'384';'6';'75'
'37436';'1';'dinner';'2017-06-08 00:00:00.000000';'BEEF,LOIN,TENDERLOIN STEAK,BNLESS,LN,0 FAT,ALL GRDS,RAW';'14';'ambivalent';'176';'22';'139';'6';'0'
'37437';'2';'breakfast_drink';'2017-06-08 00:00:00.000000';'BEVERAGES,STRAWBERRY-FLAVOR BEV MIX,PDR,PREP W/ WHL MILK';'14';'agitated';'176';'3';'88';'3';'12'
'37438';'2';'lunch';'2017-06-08 00:00:00.000000';'MCDONALD\'S,PREMIUM CRISPY CHICK RANCH BLT SNDWCH';'14';'grumpy';'176';'15';'244';'10';'25'
'37439';'2';'lunch_drink';'2017-06-08 00:00:00.000000';'BEVERAGES,CARB,RED SUGAR,COLA,CONTAINS CAFFEINE & SWEETENERS';'14';'sleepy';'176';'0';'20';'0';'5'
'37440';'2';'dinner_drink';'2017-06-08 00:00:00.000000';'BEVERAGES,WHEY PROT PDR ISOLATE';'14';'agitated';'176';'58';'359';'1';'29'
'37441';'3';'snack';'2017-06-08 00:00:00.000000';'SNACKS,POPCORN,HOME-PREPARED,OIL-POPPED,UNSALTED';'14';'sleepy';'176';'9';'500';'28';'58'
'37442';'3';'breakfast';'2017-05-10 00:00:00.000000';'WAFFLE,BTTRMLK,FRZ,RTH,MICROWAVED';'15';'amorous';'176';'7';'289';'9';'44'
'37443';'2';'dinner';'2017-05-10 00:00:00.000000';'BEEF,LOIN,TENDERLOIN STEAK,BNLESS,LN,0 FAT,ALL GRDS,RAW';'15';'amorous';'176';'22';'139';'6';'0'
'37444';'2';'breakfast_drink';'2017-05-10 00:00:00.000000';'BEVERAGES,CAROB-FLAVOR BEV MIX,PDR,PREP W/ WHL MILK';'15';'amorous';'176';'3';'75';'3';'9'
'37445';'2';'lunch';'2017-05-10 00:00:00.000000';'MCDONALD\'S,MCCHICKEN SNDWCH (WITHOUT MAYONNAISE)';'15';'motivated';'176';'11';'240';'8';'31'
'37446';'2';'lunch_drink';'2017-05-10 00:00:00.000000';'BEVERAGES,CARB,GRAPE SODA';'15';'ambivalent';'176';'0';'43';'0';'11'
'37447';'1';'dinner_drink';'2017-05-10 00:00:00.000000';'BEVERAGES,ABBOTT,EAS SOY PROT PDR';'15';'ambivalent';'176';'48';'405';'4';'44'
'37448';'2';'snack';'2017-05-10 00:00:00.000000';'CANDIES,HERSHEY,REESESTICKS CRISPY WAFERS,PNUT BUT,MILK CHOC';'15';'agitated';'176';'10';'521';'31';'55'
'37449';'2';'breakfast';'2017-05-11 00:00:00.000000';'KELLOGG\'S,EGGO PROT,WAFFLES,HOMESTYLE';'15';'sleepy';'186';'11';'281';'10';'37'
'37450';'1';'dinner';'2017-05-11 00:00:00.000000';'BEEF,RND,TOP RND STEAK,BNLESS,LN,0 FAT,ALL GRDS,RAW';'15';'agitated';'186';'24';'121';'3';'0'
'37451';'3';'breakfast_drink';'2017-05-11 00:00:00.000000';'BEVERAGES,CHOC MALT PDR,PREP W/ 1% MILK,FORT';'15';'grumpy';'186';'3';'57';'1';'9'
'37452';'1';'lunch';'2017-05-11 00:00:00.000000';'BURGER KING,WHOPPER,W/ CHS';'15';'grumpy';'186';'11';'250';'15';'17'
'37453';'2';'lunch_drink';'2017-05-11 00:00:00.000000';'BEVERAGES,CARB,RED SUGAR,COLA,CONTAINS CAFFEINE & SWEETENERS';'15';'agitated';'186';'0';'20';'0';'5'
'37454';'3';'dinner_drink';'2017-05-11 00:00:00.000000';'BEVERAGES,SLIMFAST,MEAL REPLCMNT,HI PROT SHAKE,RTD,3-2-1';'15';'ambivalent';'186';'7';'58';'3';'1'
'37455';'3';'snack';'2017-05-11 00:00:00.000000';'CEREALS RTE,GENERAL MILLS,REESE\'S PUFFS';'15';'sleepy';'186';'7';'413';'11';'76'
'37456';'3';'breakfast';'2017-05-12 00:00:00.000000';'KELLOGG\'S,EGGO,WAFFLES,CHOC CHIP';'15';'agitated';'184';'6';'291';'10';'45'
'37457';'3';'dinner';'2017-05-12 00:00:00.000000';'BEEF,RND,TOP RND STEAK,BNLESS,LN,0 FAT,ALL GRDS,RAW';'15';'agitated';'184';'24';'121';'3';'0'
'37458';'3';'breakfast_drink';'2017-05-12 00:00:00.000000';'BEVERAGES,CAROB-FLAVOR BEV MIX,PDR,PREP W/ WHL MILK';'15';'motivated';'184';'3';'75';'3';'9'
'37459';'2';'lunch';'2017-05-12 00:00:00.000000';'MCDONALD\'S,PREMIUM CRISPY CHICK CLASSIC SNDWCH';'15';'grumpy';'184';'12';'228';'9';'25'
'37460';'2';'lunch_drink';'2017-05-12 00:00:00.000000';'BEVERAGES,CARB,GRAPE SODA';'15';'sleepy';'184';'0';'43';'0';'11'
'37461';'2';'dinner_drink';'2017-05-12 00:00:00.000000';'BEVERAGES,PROT PDR SOY BSD';'15';'amorous';'184';'56';'388';'6';'29'
'37462';'2';'snack';'2017-05-12 00:00:00.000000';'CANDIES,REESE\'S FAST BREAK,CANDY BAR';'15';'motivated';'184';'9';'495';'23';'64'
'37463';'3';'breakfast';'2017-05-13 00:00:00.000000';'WAFFLES,CHOC CHIP,FRZ,RTH';'15';'agitated';'175';'6';'297';'10';'46'
'37464';'2';'dinner';'2017-05-13 00:00:00.000000';'BEEF,RIB EYE STEAK/ROAST,BONE-IN,LIP-ON,LN,1/8 FAT,SEL,RAW';'15';'sleepy';'175';'22';'155';'8';'0'
'37465';'2';'breakfast_drink';'2017-05-13 00:00:00.000000';'BEVERAGES,STRAWBERRY-FLAVOR BEV MIX,PDR,PREP W/ WHL MILK';'15';'amorous';'175';'3';'88';'3';'12'
'37466';'1';'lunch';'2017-05-13 00:00:00.000000';'MCDONALD\'S,PREMIUM CRISPY CHICK RANCH BLT SNDWCH';'15';'amorous';'175';'15';'244';'10';'25'
'37467';'2';'lunch_drink';'2017-05-13 00:00:00.000000';'BEVERAGES,CARB,LEMON-LIME SODA,NO CAFFEINE';'15';'agitated';'175';'0';'41';'0';'10'
'37468';'1';'dinner_drink';'2017-05-13 00:00:00.000000';'BEVERAGES,PROT PDR WHEY BSD';'15';'sleepy';'175';'78';'352';'2';'6'
'37469';'2';'snack';'2017-05-13 00:00:00.000000';'CEREALS RTE,GENERAL MILLS,REESE\'S PUFFS';'15';'amorous';'175';'7';'413';'11';'76'
'37470';'1';'breakfast';'2017-05-14 00:00:00.000000';'WAFFLE,PLN,FRZ,RTH,MICROWAVE';'15';'grumpy';'170';'7';'298';'10';'45'
'37471';'2';'dinner';'2017-05-14 00:00:00.000000';'BEEF,CHUCK,MOCK TENDER STEAK,BNLESS,LN,0 FAT,ALL GRDS,RAW';'15';'amorous';'170';'21';'123';'4';'0'
'37472';'3';'breakfast_drink';'2017-05-14 00:00:00.000000';'BEVERAGES,COFFEE SUB,CRL GRAIN BEV,PDR,PREP W/ WHL MILK';'15';'motivated';'170';'3';'65';'3';'6'
'37473';'3';'lunch';'2017-05-14 00:00:00.000000';'MCDONALD\'S,MCCHICKEN SNDWCH (WITHOUT MAYONNAISE)';'15';'grumpy';'170';'11';'240';'8';'31'
'37474';'1';'lunch_drink';'2017-05-14 00:00:00.000000';'BEVERAGES,CARB,PEPPER-TYPE,CONTAINS CAFFEINE';'15';'grumpy';'170';'0';'41';'0';'10'
'37475';'1';'dinner_drink';'2017-05-14 00:00:00.000000';'BEVERAGES,SLIMFAST,MEAL REPLCMNT,HI PROT SHAKE,RTD,3-2-1';'15';'motivated';'170';'7';'58';'3';'1'
'37476';'2';'snack';'2017-05-14 00:00:00.000000';'SNACKS,POPCORN,OIL-POPPED,MICROWAVE,REG FLAVOR,NO TRANS FAT';'15';'sleepy';'170';'7';'583';'44';'45'
'37477';'2';'breakfast';'2017-05-15 00:00:00.000000';'KELLOGG\'S,EGGO,WAFFLES,HOMESTYLE';'15';'grumpy';'173';'7';'278';'11';'40'
'37478';'2';'dinner';'2017-05-15 00:00:00.000000';'BEEF,TENDERLOIN,STEAK,LN & FAT,1/8 FAT,SEL,CKD,BRLD';'15';'agitated';'173';'26';'262';'17';'0'
'37479';'1';'breakfast_drink';'2017-05-15 00:00:00.000000';'BEVERAGES,CHOC MALT PDR,PREP W/ 1% MILK,FORT';'15';'sleepy';'173';'3';'57';'1';'9'
'37480';'2';'lunch';'2017-05-15 00:00:00.000000';'BURGER KING,WHOPPER,W/ CHS';'15';'agitated';'173';'11';'250';'15';'17'
'37481';'1';'lunch_drink';'2017-05-15 00:00:00.000000';'BEVERAGES,CARB,LO CAL,OTHER THAN COLA OR PEPPER,WO/ CAFFEINE';'15';'motivated';'173';'0';'0';'0';'0'
'37482';'3';'dinner_drink';'2017-05-15 00:00:00.000000';'BEVERAGES,KELLOGG\'S,SPL K PROT SHAKE';'15';'sleepy';'173';'3';'64';'2';'9'
'37483';'2';'snack';'2017-05-15 00:00:00.000000';'CANDIES,REESE\'S NUTRAGEOUS CANDY BAR';'15';'agitated';'173';'11';'517';'32';'53'
'37484';'2';'breakfast';'2017-05-16 00:00:00.000000';'KELLOGG\'S,EGGO,WAFFLES,CINN TOAST';'15';'grumpy';'163';'6';'325';'12';'50'
'37485';'2';'dinner';'2017-05-16 00:00:00.000000';'PORK,CURED,SALT PORK,RAW';'15';'grumpy';'163';'5';'748';'81';'0'
'37486';'2';'breakfast_drink';'2017-05-16 00:00:00.000000';'BEVERAGES,CYTOSPORT,MUSCLE MILK,RTD';'15';'amorous';'163';'6';'49';'2';'2'
'37487';'1';'lunch';'2017-05-16 00:00:00.000000';'MCDONALD\'S,PREMIUM CRISPY CHICK CLUB SNDWCH';'15';'motivated';'163';'15';'250';'12';'23'
'37488';'2';'lunch_drink';'2017-05-16 00:00:00.000000';'BEVERAGES,CARB,GINGER ALE';'15';'motivated';'163';'0';'34';'0';'9'
'37489';'2';'dinner_drink';'2017-05-16 00:00:00.000000';'BEVERAGES,ABBOTT,EAS WHEY PROT PDR';'15';'grumpy';'163';'67';'385';'5';'18'
'37490';'2';'snack';'2017-05-16 00:00:00.000000';'CANDIES,REESE\'S BITES';'15';'sleepy';'163';'11';'521';'30';'55'
'37491';'2';'breakfast';'2017-05-17 00:00:00.000000';'PANCAKES,PLN,LOFAT,DRY MIX,INCOMPLETE (INCLUDES BUTTERMILK)';'15';'amorous';'171';'7';'384';'6';'75'
'37492';'2';'dinner';'2017-05-17 00:00:00.000000';'BEEF,TENDERLOIN,STEAK,LN & FAT,1/8 FAT,SEL,CKD,BRLD';'15';'ambivalent';'171';'26';'262';'17';'0'
'37493';'1';'breakfast_drink';'2017-05-17 00:00:00.000000';'BEVERAGES,EGGNOG-FLAVOR MIX,PDR,PREP W/ WHL MILK';'15';'sleepy';'171';'3';'95';'3';'14'
'37494';'2';'lunch';'2017-05-17 00:00:00.000000';'MCDONALD\'S,BIG MAC (WITHOUT BIG MAC SAUCE)';'15';'motivated';'171';'13';'234';'12';'21'
'37495';'3';'lunch_drink';'2017-05-17 00:00:00.000000';'BEVERAGES,CARB,LO CAL,OTHER THAN COLA OR PEPPER,WO/ CAFFEINE';'15';'agitated';'171';'0';'0';'0';'0'
'37496';'2';'dinner_drink';'2017-05-17 00:00:00.000000';'BEVERAGES,KELLOGG\'S SPL K20 PROT PDR';'15';'ambivalent';'171';'35';'380';'1';'58'
'37497';'3';'snack';'2017-05-17 00:00:00.000000';'SNACKS,POPCORN,OIL-POPPED,MICROWAVE,REG FLAVOR,NO TRANS FAT';'15';'grumpy';'171';'7';'583';'44';'45'
'37498';'3';'breakfast';'2017-05-18 00:00:00.000000';'KASHI,ORIGINAL WAFFLE';'15';'motivated';'161';'6';'197';'7';'35'
'37499';'1';'dinner';'2017-05-18 00:00:00.000000';'PORK,CURED,SALT PORK,RAW';'15';'ambivalent';'161';'5';'748';'81';'0'
'37500';'3';'breakfast_drink';'2017-05-18 00:00:00.000000';'BEVERAGES,CYTOSPORT,MUSCLE MILK,RTD';'15';'motivated';'161';'6';'49';'2';'2'
'37501';'2';'lunch';'2017-05-18 00:00:00.000000';'BURGER KING,DOUBLE WHOPPER,NO CHS';'15';'sleepy';'161';'14';'252';'16';'14'
'37502';'1';'lunch_drink';'2017-05-18 00:00:00.000000';'BEVERAGES,CARB,ROOT BEER';'15';'grumpy';'161';'0';'41';'0';'11'
'37503';'1';'dinner_drink';'2017-05-18 00:00:00.000000';'BEVERAGES,EGGNOG-FLAVOR MIX,PDR,PREP W/ WHL MILK';'15';'motivated';'161';'3';'95';'3';'14'
'37504';'1';'snack';'2017-05-18 00:00:00.000000';'CANDIES,REESE\'S NUTRAGEOUS CANDY BAR';'15';'grumpy';'161';'11';'517';'32';'53'
'37505';'1';'breakfast';'2017-05-19 00:00:00.000000';'KELLOGG\'S,EGGO,WAFFLES,HOMESTYLE';'15';'amorous';'169';'7';'278';'11';'40'
'37506';'2';'dinner';'2017-05-19 00:00:00.000000';'BEEF,CHUCK,MOCK TENDER STEAK,BNLESS,LN,0 FAT,ALL GRDS,RAW';'15';'ambivalent';'169';'21';'123';'4';'0'
'37507';'2';'breakfast_drink';'2017-05-19 00:00:00.000000';'BEVERAGES,CHOC MALT PDR,PREP W/ 1% MILK,FORT';'15';'sleepy';'169';'3';'57';'1';'9'
'37508';'3';'lunch';'2017-05-19 00:00:00.000000';'MCDONALD\'S,PREMIUM CRISPY CHICK CLUB SNDWCH';'15';'amorous';'169';'15';'250';'12';'23'
'37509';'2';'lunch_drink';'2017-05-19 00:00:00.000000';'BEVERAGES,CARB,LIMEADE,HI CAFFEINE';'15';'grumpy';'169';'0';'18';'0';'4'
'37510';'2';'dinner_drink';'2017-05-19 00:00:00.000000';'BEVERAGES,WHEY PROT PDR ISOLATE';'15';'grumpy';'169';'58';'359';'1';'29'
'37511';'2';'snack';'2017-05-19 00:00:00.000000';'SNACKS,POPCORN,MICROWAVE,REG (BUTTER) FLAVOR, W/PARHYD OIL';'15';'motivated';'169';'8';'557';'34';'55'
'37512';'2';'breakfast';'2017-05-20 00:00:00.000000';'KASHI,ORIGINAL WAFFLE';'15';'grumpy';'164';'6';'197';'7';'35'
'37513';'2';'dinner';'2017-05-20 00:00:00.000000';'BEEF,CHK,UND BL POT RST/STEAK,BNL,LN & FAT,0 FAT, SEL, RAW';'15';'motivated';'164';'19';'187';'12';'0'
'37514';'1';'breakfast_drink';'2017-05-20 00:00:00.000000';'BEVERAGES,CHOC DRK,MILK & SOY BSD,READY TO DRK,FORT';'15';'agitated';'164';'4';'101';'2';'17'
'37515';'2';'lunch';'2017-05-20 00:00:00.000000';'MCDONALD\'S,PREMIUM GRILLED CHICK CLUB SNDWCH';'15';'motivated';'164';'17';'221';'8';'20'
'37516';'2';'lunch_drink';'2017-05-20 00:00:00.000000';'BEVERAGES,CARB,LIMEADE,HI CAFFEINE';'15';'ambivalent';'164';'0';'18';'0';'4'
'37517';'3';'dinner_drink';'2017-05-20 00:00:00.000000';'BEVERAGES,EGGNOG-FLAVOR MIX,PDR,PREP W/ WHL MILK';'15';'motivated';'164';'3';'95';'3';'14'
'37518';'1';'snack';'2017-05-20 00:00:00.000000';'CEREALS RTE,GENERAL MILLS,REESE\'S PUFFS';'15';'sleepy';'164';'7';'413';'11';'76'
'37519';'2';'breakfast';'2017-05-21 00:00:00.000000';'WAFFLE,BTTRMLK,FRZ,RTH,MICROWAVED';'15';'motivated';'156';'7';'289';'9';'44'
'37520';'2';'dinner';'2017-05-21 00:00:00.000000';'BEEF,TENDERLOIN,STEAK,LN & FAT,1/8 FAT,SEL,CKD,BRLD';'15';'motivated';'156';'26';'262';'17';'0'
'37521';'2';'breakfast_drink';'2017-05-21 00:00:00.000000';'BEVERAGES,COFFEE SUB,CRL GRAIN BEV,PDR,PREP W/ WHL MILK';'15';'motivated';'156';'3';'65';'3';'6'
'37522';'2';'lunch';'2017-05-21 00:00:00.000000';'MCDONALD\'S,PREMIUM CRISPY CHICK CLUB SNDWCH';'15';'grumpy';'156';'15';'250';'12';'23'
'37523';'1';'lunch_drink';'2017-05-21 00:00:00.000000';'BEVERAGES,CARB,ORANGE';'15';'amorous';'156';'0';'48';'0';'12'
'37524';'3';'dinner_drink';'2017-05-21 00:00:00.000000';'BEVERAGES,SLIMFAST,MEAL REPLCMNT,HI PROT SHAKE,RTD,3-2-1';'15';'agitated';'156';'7';'58';'3';'1'
'37525';'2';'snack';'2017-05-21 00:00:00.000000';'CEREALS RTE,GENERAL MILLS,REESE\'S PUFFS';'15';'agitated';'156';'7';'413';'11';'76'
'37526';'2';'breakfast';'2017-05-22 00:00:00.000000';'KASHI,ORIGINAL WAFFLE';'15';'sleepy';'162';'6';'197';'7';'35'
'37527';'2';'dinner';'2017-05-22 00:00:00.000000';'BEEF,TENDERLOIN,STEAK,LN & FAT,1/8 FAT,SEL,CKD,BRLD';'15';'sleepy';'162';'26';'262';'17';'0'
'37528';'3';'breakfast_drink';'2017-05-22 00:00:00.000000';'BEVERAGES,CHOC MALT PDR,PREP W/ 1% MILK,FORT';'15';'amorous';'162';'3';'57';'1';'9'
'37529';'2';'lunch';'2017-05-22 00:00:00.000000';'MCDONALD\'S,MCCHICKEN SNDWCH (WITHOUT MAYONNAISE)';'15';'agitated';'162';'11';'240';'8';'31'
'37530';'3';'lunch_drink';'2017-05-22 00:00:00.000000';'BEVERAGES,CARB,GINGER ALE';'15';'ambivalent';'162';'0';'34';'0';'9'
'37531';'3';'dinner_drink';'2017-05-22 00:00:00.000000';'BEVERAGES,PROT PDR SOY BSD';'15';'ambivalent';'162';'56';'388';'6';'29'
'37532';'2';'snack';'2017-05-22 00:00:00.000000';'SNACKS,POPCORN,AIR-POPPED (UNSALTED)';'15';'ambivalent';'162';'12';'382';'4';'78'
'37533';'1';'breakfast';'2017-05-23 00:00:00.000000';'WAFFLES,CHOC CHIP,FRZ,RTH';'15';'motivated';'172';'6';'297';'10';'46'
'37534';'3';'dinner';'2017-05-23 00:00:00.000000';'BEEF,CHUCK,MOCK TENDER STEAK,BNLESS,LN,0 FAT,ALL GRDS,RAW';'15';'sleepy';'172';'21';'123';'4';'0'
'37535';'1';'breakfast_drink';'2017-05-23 00:00:00.000000';'BEVERAGES,ALMOND MILK,SWTND,VANILLA FLAVOR,RTD';'15';'agitated';'172';'0';'38';'1';'7'
'37536';'3';'lunch';'2017-05-23 00:00:00.000000';'MCDONALD\'S,PREMIUM CRISPY CHICK RANCH BLT SNDWCH';'15';'agitated';'172';'15';'244';'10';'25'
'37537';'2';'lunch_drink';'2017-05-23 00:00:00.000000';'BEVERAGES,CARB,COLA,FAST-FOOD COLA';'15';'ambivalent';'172';'0';'37';'0';'10'
'37538';'1';'dinner_drink';'2017-05-23 00:00:00.000000';'BEVERAGES,ABBOTT,EAS WHEY PROT PDR';'15';'grumpy';'172';'67';'385';'5';'18'
'37539';'1';'snack';'2017-05-23 00:00:00.000000';'SNACKS,POPCORN,AIR-POPPED (UNSALTED)';'15';'grumpy';'172';'12';'382';'4';'78'
